#	2.9478756625350555E-7	Directed	graph	(each	unordered	pair	of	nodes	is	saved	once):	soc-Epinions1.txt
(each	4.4664782765682656E-7
73576	1.965250441690037E-6
73577	1.965250441690037E-6	5232
73578	1.965250441690037E-6
73579	3.635713317126568E-6
7358	5.306176192563099E-6	145
73580	5.306176192563099E-6
73581	1.965250441690037E-6
73582	2.9478756625350555E-7	30
73583	2.9478756625350555E-7	30
73584	2.9478756625350555E-7	225
73585	2.9478756625350555E-7	225
73586	2.9478756625350555E-7	225
73587	2.9478756625350555E-7	2028
73588	2.9478756625350555E-7	2028
73589	2.9478756625350555E-7	13
7359	1.965250441690037E-6	145
73590	2.9478756625350555E-7	13
73591	2.9478756625350555E-7	13
73592	2.9478756625350555E-7	13
73593	2.9478756625350555E-7	13
73594	2.9478756625350555E-7	13
73595	2.9478756625350555E-7	233
73596	1.965250441690037E-6
73597	1.965250441690037E-6
73598	5.306176192563099E-6	75525
73599	1.965250441690037E-6	7392
736	4.2056359452166774E-5	4
7360	3.635713317126568E-6	385
73600	1.965250441690037E-6
73601	1.965250441690037E-6
73602	1.965250441690037E-6
73603	1.965250441690037E-6
73604	1.965250441690037E-6
73605	1.965250441690037E-6
73606	1.965250441690037E-6
73607	1.965250441690037E-6
73608	1.965250441690037E-6
73609	2.9478756625350555E-7	650
7361	2.9478756625350555E-7	145
73610	2.9478756625350555E-7	650
73611	2.9478756625350555E-7	650
73612	1.965250441690037E-6
73613	1.965250441690037E-6
73614	1.965250441690037E-6
73615	1.965250441690037E-6
73616	1.965250441690037E-6	5503
73617	1.965250441690037E-6
73618	1.965250441690037E-6
73619	1.965250441690037E-6
7362	3.635713317126568E-6	145
73620	2.9478756625350555E-7	993
73621	2.9478756625350555E-7	993
73622	2.9478756625350555E-7	993
73623	2.9478756625350555E-7	398
73624	2.9478756625350555E-7	2464
73625	1.965250441690037E-6	75527
73626	1.965250441690037E-6	75529
73627	2.9478756625350555E-7	2464
73628	2.9478756625350555E-7	2464
73629	1.965250441690037E-6	2464
7363	2.9478756625350555E-7	145
73630	2.9478756625350555E-7	783
73631	2.9478756625350555E-7	783
73632	2.9478756625350555E-7	783
73633	1.965250441690037E-6
73634	2.9478756625350555E-7	849
73635	2.9478756625350555E-7	849
73636	2.9478756625350555E-7	849
73637	2.9478756625350555E-7	849
73638	2.9478756625350555E-7	849
73639	2.9478756625350555E-7	849
7364	1.3658490569745754E-5	14948
73640	2.9478756625350555E-7	2375
73641	2.9478756625350555E-7	849
73642	2.9478756625350555E-7	849
73643	2.9478756625350555E-7	849
73644	2.9478756625350555E-7	849
73645	2.9478756625350555E-7	849
73646	2.9478756625350555E-7	849
73647	2.9478756625350555E-7	849
73648	2.9478756625350555E-7	849
73649	2.9478756625350555E-7	849
7365	1.8669879196055345E-5	5588
73650	2.9478756625350555E-7	786
73651	2.9478756625350555E-7	786
73652	2.9478756625350555E-7	786
73653	2.9478756625350555E-7	786
73654	2.9478756625350555E-7	2244
73655	2.9478756625350555E-7	1288
73656	2.9478756625350555E-7	1288
73657	2.9478756625350555E-7	1288
73658	2.9478756625350555E-7	1288
73659	2.9478756625350555E-7	75532
7366	1.965250441690037E-6
73660	1.965250441690037E-6
73661	1.965250441690037E-6
73662	1.965250441690037E-6
73663	1.965250441690037E-6
73664	3.635713317126568E-6
73665	3.635713317126568E-6	75534
73666	1.965250441690037E-6
73667	1.965250441690037E-6
73668	1.965250441690037E-6
73669	1.965250441690037E-6
7367	8.647101943436162E-6	556
73670	1.965250441690037E-6
73671	1.965250441690037E-6
73672	1.965250441690037E-6
73673	1.965250441690037E-6
73674	1.965250441690037E-6
73675	1.965250441690037E-6
73676	1.965250441690037E-6
73677	1.965250441690037E-6
73678	1.965250441690037E-6
73679	1.965250441690037E-6
7368	1.3658490569745754E-5	13786
73680	1.965250441690037E-6
73681	1.965250441690037E-6
73682	1.965250441690037E-6
73683	5.306176192563099E-6
73684	1.965250441690037E-6
73685	1.965250441690037E-6
73686	1.965250441690037E-6
73687	1.965250441690037E-6
73688	1.965250441690037E-6
73689	1.965250441690037E-6
7369	1.965250441690037E-6
73690	1.965250441690037E-6
73691	1.965250441690037E-6	634
73692	1.965250441690037E-6
73693	1.965250441690037E-6
73694	1.965250441690037E-6
73695	1.965250441690037E-6
73696	1.965250441690037E-6
73697	1.965250441690037E-6
73698	1.965250441690037E-6
73699	1.965250441690037E-6
737	0.0022002943945161296	72860
7370	1.5328953445182282E-5	43365
73700	1.965250441690037E-6	634
73701	1.965250441690037E-6
73702	1.965250441690037E-6
73703	1.965250441690037E-6
73704	1.965250441690037E-6
73705	1.965250441690037E-6
73706	1.965250441690037E-6
73707	1.965250441690037E-6
73708	1.965250441690037E-6
73709	1.965250441690037E-6
7371	2.7022193573238E-5	147
73710	1.965250441690037E-6
73711	1.965250441690037E-6
73712	1.965250441690037E-6
73713	5.306176192563099E-6	634
73714	1.965250441690037E-6	634
73715	1.965250441690037E-6
73716	3.635713317126568E-6	141
73717	3.635713317126568E-6	75539
73718	1.965250441690037E-6
73719	1.965250441690037E-6
7372	4.3726822327603304E-5	5947
73720	3.635713317126568E-6
73721	1.965250441690037E-6	634
73722	1.965250441690037E-6
73723	1.965250441690037E-6
73724	1.965250441690037E-6
73725	1.965250441690037E-6
73726	1.965250441690037E-6
73727	1.965250441690037E-6
73728	1.965250441690037E-6	634
73729	1.965250441690037E-6
7373	2.9478756625350555E-7	147
73730	1.965250441690037E-6
73731	1.965250441690037E-6
73732	1.965250441690037E-6
73733	3.635713317126568E-6
73734	1.965250441690037E-6
73735	1.965250441690037E-6	634
73736	1.965250441690037E-6
73737	1.965250441690037E-6
73738	1.965250441690037E-6
73739	1.965250441690037E-6
7374	2.9478756625350555E-7	147
73740	1.965250441690037E-6	634
73741	1.965250441690037E-6
73742	3.635713317126568E-6	75541
73743	1.965250441690037E-6
73744	1.965250441690037E-6
73745	1.965250441690037E-6
73746	1.965250441690037E-6
73747	3.635713317126568E-6	75543
73748	1.965250441690037E-6
73749	1.965250441690037E-6
7375	2.9478756625350555E-7	147
73750	1.965250441690037E-6	634
73751	1.965250441690037E-6
73752	1.0317564818872692E-5	75544
73753	1.965250441690037E-6
73754	1.965250441690037E-6
73755	1.965250441690037E-6
73756	1.965250441690037E-6	634
73757	1.965250441690037E-6
73758	1.965250441690037E-6
73759	1.965250441690037E-6
7376	1.1988027694309222E-5	7335
73760	5.306176192563099E-6	75548
73761	1.965250441690037E-6
73762	1.965250441690037E-6	49
73763	1.965250441690037E-6
73764	1.965250441690037E-6
73765	1.965250441690037E-6
73766	1.965250441690037E-6
73767	1.965250441690037E-6
73768	1.965250441690037E-6
73769	1.965250441690037E-6
7377	3.2033582199547595E-5	1646
73770	1.965250441690037E-6	634
73771	3.635713317126568E-6
73772	1.965250441690037E-6
73773	1.965250441690037E-6	634
73774	3.635713317126568E-6
73775	1.965250441690037E-6
73776	1.965250441690037E-6
73777	1.965250441690037E-6
73778	1.965250441690037E-6
73779	1.965250441690037E-6
7378	1.965250441690037E-6	148
73780	1.965250441690037E-6
73781	1.965250441690037E-6
73782	1.965250441690037E-6
73783	1.965250441690037E-6
73784	6.97663906799963E-6
73785	1.965250441690037E-6
73786	1.965250441690037E-6	634
73787	3.635713317126568E-6	75552
73788	3.635713317126568E-6	634
73789	3.635713317126568E-6	75553
7379	1.965250441690037E-6
73790	1.965250441690037E-6	75554
73791	2.9478756625350555E-7	997
73792	2.9478756625350555E-7	77
73793	2.9478756625350555E-7	77
73794	2.9478756625350555E-7	77
73795	2.9478756625350555E-7	77
73796	2.9478756625350555E-7	77
73797	2.9478756625350555E-7	77
73798	2.9478756625350555E-7	75556
73799	2.9478756625350555E-7	120
738	8.75617334294988E-4	34
7380	1.5328953445182282E-5	43386
73800	2.9478756625350555E-7	120
73801	2.9478756625350555E-7	120
73802	2.9478756625350555E-7	120
73803	3.635713317126568E-6
73804	1.965250441690037E-6
73805	3.635713317126568E-6
73806	3.635713317126568E-6
73807	3.635713317126568E-6
73808	3.635713317126568E-6
73809	1.965250441690037E-6
7381	1.6999416320618815E-5	2046
73810	3.635713317126568E-6
73811	3.635713317126568E-6
73812	1.0317564818872692E-5	75558
73813	5.306176192563099E-6	74873
73814	1.965250441690037E-6
73815	1.965250441690037E-6
73816	1.965250441690037E-6
73817	1.965250441690037E-6
73818	2.9478756625350555E-7	12
73819	2.9478756625350555E-7	402
7382	2.9478756625350555E-7	8397
73820	1.965250441690037E-6
73821	2.9478756625350555E-7	75561
73822	2.9478756625350555E-7	4412
73823	2.9478756625350555E-7	4412
73824	2.9478756625350555E-7	3899
73825	2.9478756625350555E-7	3899
73826	2.9478756625350555E-7	3899
73827	2.9478756625350555E-7	1754
73828	2.9478756625350555E-7	1754
73829	2.9478756625350555E-7	1754
7383	8.647101943436162E-6	6984
73830	1.965250441690037E-6
73831	1.965250441690037E-6	1401
73832	2.9478756625350555E-7	1401
73833	2.9478756625350555E-7	1401
73834	2.9478756625350555E-7	1401
73835	2.9478756625350555E-7	1401
73836	2.9478756625350555E-7	1401
73837	2.9478756625350555E-7	1401
73838	2.9478756625350555E-7	1401
73839	2.9478756625350555E-7	1401
7384	1.1988027694309222E-5	43391
73840	2.9478756625350555E-7	1401
73841	2.9478756625350555E-7	1401
73842	2.9478756625350555E-7	1401
73843	2.9478756625350555E-7	107
73844	2.9478756625350555E-7	107
73845	2.9478756625350555E-7	107
73846	2.9478756625350555E-7	107
73847	2.9478756625350555E-7	51
73848	2.9478756625350555E-7	973
73849	2.9478756625350555E-7	973
7385	1.965250441690037E-6	11494
73850	2.9478756625350555E-7	973
73851	1.965250441690037E-6
73852	1.965250441690037E-6
73853	1.965250441690037E-6
73854	1.965250441690037E-6
73855	1.965250441690037E-6
73856	1.965250441690037E-6	75563
73857	1.965250441690037E-6
73858	1.965250441690037E-6
73859	5.306176192563099E-6
7386	1.3658490569745754E-5	136
73860	1.965250441690037E-6
73861	1.965250441690037E-6
73862	1.965250441690037E-6
73863	3.635713317126568E-6
73864	1.965250441690037E-6
73865	1.965250441690037E-6
73866	3.635713317126568E-6
73867	1.965250441690037E-6
73868	1.965250441690037E-6
73869	3.635713317126568E-6
7387	6.54428397082782E-5	3998
73870	1.965250441690037E-6
73871	1.965250441690037E-6
73872	1.965250441690037E-6
73873	1.965250441690037E-6
73874	1.965250441690037E-6
73875	1.965250441690037E-6
73876	1.965250441690037E-6
73877	1.965250441690037E-6
73878	1.965250441690037E-6
73879	2.9478756625350555E-7	3428
7388	1.965250441690037E-6	13174
73880	2.9478756625350555E-7	3428
73881	2.9478756625350555E-7	551
73882	2.9478756625350555E-7	551
73883	2.9478756625350555E-7	854
73884	2.9478756625350555E-7	854
73885	2.9478756625350555E-7	854
73886	2.9478756625350555E-7	854
73887	2.9478756625350555E-7	854
73888	2.9478756625350555E-7	2652
73889	2.9478756625350555E-7	45
7389	1.965250441690037E-6	154
73890	2.9478756625350555E-7	45
73891	2.9478756625350555E-7	1304
73892	2.9478756625350555E-7	1304
73893	2.9478756625350555E-7	1304
73894	2.9478756625350555E-7	1304
73895	1.965250441690037E-6	4170
73896	1.965250441690037E-6
73897	1.965250441690037E-6
73898	1.965250441690037E-6
73899	1.965250441690037E-6
739	1.5328953445182282E-5	518
7390	2.9478756625350555E-7	154
73900	2.9478756625350555E-7	1577
73901	2.9478756625350555E-7	1574
73902	2.9478756625350555E-7	1574
73903	2.9478756625350555E-7	1574
73904	2.9478756625350555E-7	697
73905	2.9478756625350555E-7	697
73906	2.9478756625350555E-7	715
73907	2.9478756625350555E-7	715
73908	2.9478756625350555E-7	715
73909	1.965250441690037E-6	715
7391	1.965250441690037E-6	9627
73910	2.9478756625350555E-7	715
73911	2.9478756625350555E-7	715
73912	2.9478756625350555E-7	715
73913	2.9478756625350555E-7	715
73914	2.9478756625350555E-7	715
73915	2.9478756625350555E-7	715
73916	2.9478756625350555E-7	715
73917	1.965250441690037E-6	1409
73918	1.965250441690037E-6	1409
73919	1.965250441690037E-6	1409
7392	1.1054533734506455E-4	28655
73920	1.965250441690037E-6	1409
73921	1.965250441690037E-6	1409
73922	1.965250441690037E-6	1409
73923	1.965250441690037E-6	1409
73924	2.9478756625350555E-7	923
73925	1.965250441690037E-6	141
73926	2.9478756625350555E-7	141
73927	2.9478756625350555E-7	141
73928	2.9478756625350555E-7	4162
73929	2.9478756625350555E-7	4162
7393	8.647101943436162E-6	25988
73930	2.9478756625350555E-7	4162
73931	2.9478756625350555E-7	843
73932	2.9478756625350555E-7	843
73933	2.9478756625350555E-7	843
73934	3.635713317126568E-6	843
73935	1.965250441690037E-6	843
73936	2.9478756625350555E-7	843
73937	1.965250441690037E-6
73938	5.306176192563099E-6
73939	1.965250441690037E-6
7394	1.7736385236252625E-4	43461
73940	1.965250441690037E-6
73941	1.965250441690037E-6
73942	1.965250441690037E-6
73943	1.965250441690037E-6
73944	1.965250441690037E-6
73945	1.965250441690037E-6
73946	1.965250441690037E-6
73947	1.965250441690037E-6
73948	1.965250441690037E-6
73949	3.635713317126568E-6
7395	8.71588570889531E-5	43500
73950	1.965250441690037E-6
73951	1.965250441690037E-6
73952	1.965250441690037E-6
73953	1.965250441690037E-6
73954	1.965250441690037E-6
73955	1.965250441690037E-6
73956	1.965250441690037E-6
73957	1.965250441690037E-6
73958	1.965250441690037E-6
73959	1.965250441690037E-6
7396	2.5351730697801468E-5	4055
73960	1.965250441690037E-6
73961	1.965250441690037E-6
73962	1.965250441690037E-6	1835
73963	1.965250441690037E-6
73964	1.965250441690037E-6
73965	1.965250441690037E-6
73966	1.965250441690037E-6
73967	1.965250441690037E-6
73968	1.965250441690037E-6
73969	1.965250441690037E-6
7397	2.5351730697801468E-5	780
73970	1.965250441690037E-6
73971	1.965250441690037E-6
73972	1.965250441690037E-6
73973	1.965250441690037E-6
73974	1.965250441690037E-6
73975	1.965250441690037E-6
73976	1.965250441690037E-6
73977	1.965250441690037E-6
73978	1.965250441690037E-6
73979	1.965250441690037E-6
7398	6.043145108196862E-5	40
73980	1.965250441690037E-6
73981	1.965250441690037E-6
73982	1.965250441690037E-6
73983	1.965250441690037E-6
73984	1.965250441690037E-6
73985	1.965250441690037E-6
73986	1.965250441690037E-6
73987	1.965250441690037E-6
73988	1.965250441690037E-6
73989	1.965250441690037E-6
7399	1.8669879196055345E-5	2512
73990	1.965250441690037E-6
73991	1.965250441690037E-6
73992	1.965250441690037E-6
73993	1.965250441690037E-6
73994	3.635713317126568E-6
73995	1.965250441690037E-6
73996	3.635713317126568E-6
73997	1.965250441690037E-6
73998	1.965250441690037E-6
73999	1.965250441690037E-6
74	8.555717797897501E-4	31
740	2.9478756625350555E-7	239
7400	7.713607983633392E-5	1851
74000	3.635713317126568E-6
74001	1.965250441690037E-6
74002	3.635713317126568E-6
74003	1.965250441690037E-6
74004	1.965250441690037E-6	1835
74005	1.965250441690037E-6
74006	1.965250441690037E-6
74007	1.965250441690037E-6
74008	1.965250441690037E-6
74009	1.965250441690037E-6
7401	2.5351730697801468E-5	43519
74010	1.965250441690037E-6
74011	1.965250441690037E-6
74012	1.965250441690037E-6
74013	1.965250441690037E-6
74014	1.965250441690037E-6
74015	1.965250441690037E-6
74016	1.965250441690037E-6
74017	1.965250441690037E-6
74018	1.965250441690037E-6
74019	1.965250441690037E-6	75577
7402	1.3658490569745754E-5	42630
74020	1.965250441690037E-6	1835
74021	1.965250441690037E-6
74022	1.965250441690037E-6
74023	3.635713317126568E-6
74024	1.965250441690037E-6
74025	1.965250441690037E-6
74026	1.965250441690037E-6
74027	1.965250441690037E-6
74028	1.965250441690037E-6
74029	1.965250441690037E-6
7403	5.306176192563099E-6	7402
74030	1.965250441690037E-6
74031	1.965250441690037E-6
74032	1.965250441690037E-6
74033	1.965250441690037E-6
74034	1.965250441690037E-6
74035	1.965250441690037E-6
74036	1.965250441690037E-6
74037	1.965250441690037E-6
74038	1.965250441690037E-6
74039	1.965250441690037E-6
7404	4.3726822327603304E-5	40
74040	1.965250441690037E-6
74041	1.965250441690037E-6
74042	1.965250441690037E-6
74043	1.965250441690037E-6
74044	5.306176192563099E-6
74045	1.965250441690037E-6
74046	3.635713317126568E-6	75581
74047	1.965250441690037E-6
74048	1.965250441690037E-6	763
74049	1.965250441690037E-6
7405	3.3704045074984125E-5	1509
74050	1.965250441690037E-6
74051	1.965250441690037E-6
74052	3.635713317126568E-6
74053	1.965250441690037E-6
74054	1.965250441690037E-6
74055	1.965250441690037E-6	763
74056	1.965250441690037E-6
74057	5.306176192563099E-6	75583
74058	1.965250441690037E-6
74059	1.965250441690037E-6
7406	1.6999416320618815E-5	43535
74060	1.965250441690037E-6	763
74061	1.965250441690037E-6
74062	1.965250441690037E-6
74063	1.965250441690037E-6
74064	1.965250441690037E-6
74065	1.965250441690037E-6
74066	1.965250441690037E-6
74067	1.965250441690037E-6
74068	1.965250441690037E-6
74069	1.965250441690037E-6
7407	2.5351730697801468E-5	549
74070	1.965250441690037E-6
74071	1.965250441690037E-6
74072	1.965250441690037E-6
74073	1.965250441690037E-6
74074	1.965250441690037E-6
74075	1.965250441690037E-6
74076	3.635713317126568E-6	2512
74077	1.965250441690037E-6
74078	1.965250441690037E-6
74079	1.965250441690037E-6
7408	8.047700558720698E-5	2025
74080	1.965250441690037E-6
74081	1.965250441690037E-6
74082	3.635713317126568E-6
74083	1.965250441690037E-6
74084	3.635713317126568E-6
74085	1.965250441690037E-6
74086	1.965250441690037E-6
74087	1.965250441690037E-6
74088	1.965250441690037E-6
74089	1.965250441690037E-6
7409	6.54428397082782E-5	43567
74090	3.635713317126568E-6
74091	1.965250441690037E-6
74092	1.965250441690037E-6
74093	1.965250441690037E-6
74094	1.965250441690037E-6
74095	1.965250441690037E-6
74096	1.965250441690037E-6	763
74097	1.965250441690037E-6
74098	1.965250441690037E-6
74099	1.965250441690037E-6
741	2.9478756625350555E-7	14080
7410	2.3681267822364935E-5	7415
74100	1.965250441690037E-6
74101	1.965250441690037E-6
74102	1.965250441690037E-6
74103	1.965250441690037E-6
74104	1.965250441690037E-6
74105	3.635713317126568E-6
74106	1.965250441690037E-6
74107	3.635713317126568E-6
74108	1.965250441690037E-6
74109	3.635713317126568E-6
7411	1.965250441690037E-6	9087
74110	1.965250441690037E-6	75589
74111	1.965250441690037E-6
74112	1.965250441690037E-6
74113	1.965250441690037E-6
74114	1.965250441690037E-6
74115	1.965250441690037E-6
74116	1.965250441690037E-6
74117	1.965250441690037E-6
74118	1.965250441690037E-6
74119	1.965250441690037E-6
7412	7.379515408546086E-5	9340
74120	1.965250441690037E-6
74121	1.965250441690037E-6
74122	1.965250441690037E-6	763
74123	1.965250441690037E-6
74124	1.965250441690037E-6
74125	1.965250441690037E-6
74126	1.965250441690037E-6
74127	1.965250441690037E-6
74128	1.965250441690037E-6
74129	1.965250441690037E-6
7413	1.965250441690037E-6	6984
74130	1.965250441690037E-6
74131	1.965250441690037E-6
74132	1.965250441690037E-6
74133	1.965250441690037E-6
74134	1.965250441690037E-6
74135	1.965250441690037E-6
74136	1.965250441690037E-6
74137	1.965250441690037E-6
74138	1.965250441690037E-6
74139	1.965250441690037E-6
7414	1.1988027694309222E-5	43517
74140	1.965250441690037E-6
74141	1.965250441690037E-6
74142	1.965250441690037E-6
74143	1.965250441690037E-6
74144	1.965250441690037E-6
74145	1.965250441690037E-6
74146	1.965250441690037E-6
74147	1.965250441690037E-6
74148	1.965250441690037E-6
74149	1.965250441690037E-6
7415	1.1988027694309222E-5	7410
74150	1.965250441690037E-6
74151	1.965250441690037E-6
74152	1.965250441690037E-6
74153	1.965250441690037E-6
74154	1.965250441690037E-6
74155	3.635713317126568E-6
74156	1.965250441690037E-6
74157	1.965250441690037E-6
74158	1.965250441690037E-6
74159	1.965250441690037E-6
7416	8.647101943436162E-6	2969
74160	1.965250441690037E-6
74161	1.965250441690037E-6
